ds,y
2021-04-01,25210
2021-04-02,19932
2021-04-03,28600
2021-04-04,23844
2021-04-05,22770
2021-04-06,26053
2021-04-07,27699
2021-04-08,26499
2021-04-09,30272
2021-04-10,30415
2021-04-11,21025
2021-04-12,24227
2021-04-13,25847
2021-04-14,27227
2021-04-15,28761
2021-04-16,33660
2021-04-17,33567
2021-04-18,25471
2021-04-19,20416
2021-04-20,16012
2021-04-21,20292
2021-04-22,21809
2021-04-23,26673
2021-04-24,27083
2021-04-25,22476
2021-04-26,18116
2021-04-27,18825
2021-04-28,20610
2021-04-29,22425
2021-04-30,27837
2021-05-01,31188
2021-05-02,22783
2021-05-03,17737
2021-05-04,18229
2021-05-05,21073
2021-05-06,21733
2021-05-07,28026
2021-05-08,29586
2021-05-09,21531
2021-05-10,16911
2021-05-11,18096
2021-05-12,20682
2021-05-13,20389
2021-05-14,28402
2021-05-15,30074
2021-05-16,20686
2021-05-17,17842
2021-05-18,19254
2021-05-19,21175
2021-05-20,21651
2021-05-21,27723
2021-05-22,30914
2021-05-23,22876
2021-05-24,18069
2021-05-25,16920
2021-05-26,16894
2021-05-27,14954
2021-05-28,4120
2021-05-29,3756
2021-05-30,4053
2021-05-31,4591
2021-06-01,4552
2021-06-02,5200
2021-06-03,5186
2021-06-04,5138
2021-06-05,4863
2021-06-06,4387
2021-06-07,4933
2021-06-08,4599
2021-06-09,3749
2021-06-10,5039
2021-06-11,15726
2021-06-12,19748
2021-06-13,18179
2021-06-14,13941
2021-06-15,13002
2021-06-16,13802
2021-06-17,14151
2021-06-18,17373
2021-06-19,22816
2021-06-20,16645
2021-06-21,15262
2021-06-22,16129
2021-06-23,16501
2021-06-24,18480
2021-06-25,20178
2021-06-26,24807
2021-06-27,21738
2021-06-28,21728
2021-06-29,23561
2021-06-30,24572
