"ds","y"
2011-11-30,6613
2011-12-01,5688
2011-12-02,7630
2011-12-03,6931
2011-12-04,16326
2011-12-05,13893
2011-12-06,7393
2011-12-07,8282
2011-12-08,9042
2011-12-09,7127
2011-12-10,4369
2011-12-11,10222
2011-12-12,19013
2011-12-13,6954
2011-12-14,5082
2011-12-15,5367
2011-12-16,4844
2011-12-17,3604
2011-12-18,13318
2011-12-19,12872
2011-12-20,6929
2011-12-21,4286
2011-12-22,5463
2011-12-23,725
2011-12-26,2071
2011-12-27,10392
2011-12-28,7192
2011-12-29,5980
2011-12-30,4693
2011-12-31,3445
2012-01-01,8746
2012-01-02,28133
2012-01-03,19116
2012-01-04,9775
2012-01-05,6390
2012-01-06,4923
2012-01-07,5740
2012-01-08,22900
2012-01-09,12892
2012-01-10,7888
2012-01-11,7751
2012-01-12,7476
2012-01-13,6163
2012-01-14,6243
2012-01-15,28623
2012-01-16,38929
2012-01-17,14203
2012-01-18,14824
2012-01-19,24007
2012-01-20,16788
2012-01-21,12235
2012-01-22,18837
2012-01-23,106104
2012-01-24,29194
2012-01-25,26102
2012-01-26,16041
2012-01-27,19841
2012-01-28,11805
2012-01-29,14504
2012-01-30,30991
2012-01-31,30760
2012-02-01,27398
2012-02-02,16883
2012-02-03,26568
2012-02-04,19704
2012-02-05,64543
2012-02-06,319190
2012-02-07,55531
2012-02-08,26411
2012-02-09,19214
2012-02-10,20450
2012-02-11,12107
2012-02-12,11321
2012-02-13,9391
2012-02-14,7435
2012-02-15,9703
2012-02-16,8580
2012-02-17,6080
2012-02-18,4461
2012-02-19,4003
2012-02-20,9099
2012-02-21,7720
2012-02-22,4236
2012-02-23,5732
2012-02-24,5670
2012-02-25,6101
2012-02-26,4294
2012-02-27,4332
2012-02-28,5000
2012-02-29,4098
2012-03-01,4427
2012-03-02,4117
2012-03-03,3811
2012-03-04,5608
2012-03-05,4067
2012-03-06,4596
2012-03-07,114100
2012-03-08,86102
2012-03-09,44044
2012-03-10,30773
2012-03-11,21722
2012-03-12,29205
2012-03-13,26752
2012-03-14,24233
2012-03-15,25511
2012-03-16,25359
2012-03-17,27161
2012-03-18,22781
2012-03-19,65045
2012-03-20,71288
2012-03-21,48016
2012-03-22,20900
2012-03-23,11802
2012-03-24,8085
2012-03-25,6856
2012-03-26,7319
2012-03-27,6404
2012-03-28,5121
2012-03-29,4430
2012-03-30,4074
2012-03-31,4193
2012-04-01,3395
2012-04-02,4265
2012-04-03,4254
2012-04-04,3575
2012-04-05,3326
2012-04-06,3180
2012-04-07,2498
2012-04-08,2578
2012-04-09,3300
2012-04-10,3263
2012-04-11,2951
2012-04-12,3291
2012-04-13,5732
2012-04-14,3106
2012-04-15,3133
2012-04-16,3720
2012-04-17,3536
2012-04-18,4169
2012-04-19,3853
2012-04-20,3158
2012-04-21,2226
2012-04-22,2744
2012-04-23,3867
2012-04-24,3976
2012-04-25,4310
2012-04-26,5617
2012-04-27,10641
2012-04-28,5858
2012-04-29,4834
2012-05-01,3540
2012-05-02,3665
2012-05-03,3601
2012-05-04,3074
2012-05-05,3149
2012-05-06,9463
2012-05-07,6859
2012-05-08,4229
2012-05-09,3581
2012-05-10,2854
2012-05-11,2616
2012-05-12,2229
2012-05-13,2488
2012-05-14,2521
2012-05-15,2662
2012-05-16,3096
2012-05-17,2843
2012-05-18,2363
2012-05-19,1769
2012-05-20,1880
2012-05-21,2975
2012-05-22,4063
2012-05-23,3068
2012-05-24,2417
2012-05-25,2349
2012-05-26,1766
2012-05-27,2079
2012-05-28,2113
2012-05-29,2489
2012-05-30,2474
2012-05-31,2953
2012-06-01,2472
2012-06-02,2117
2012-06-03,2196
2012-06-04,2544
2012-06-05,2789
2012-06-06,2103
2012-06-07,2261
2012-06-08,2644
2012-06-09,2810
2012-06-10,2342
2012-06-11,2066
2012-06-12,2562
2012-06-13,2690
2012-06-14,2258
2012-06-15,2236
2012-06-16,1881
2012-06-17,2729
2012-06-18,2444
2012-06-19,4453
2012-06-20,3574
2012-06-21,2599
2012-06-22,2763
2012-06-23,1933
2012-06-24,1843
2012-06-25,2098
2012-06-26,2370
2012-06-27,2018
2012-06-28,1982
2012-06-29,1880
2012-06-30,1549
2012-07-01,1743
2012-07-02,1835
2012-07-03,2085
2012-07-04,2156
2012-07-05,1916
2012-07-06,2184
2012-07-07,2011
2012-07-08,1963
2012-07-09,2303
2012-07-10,2398
2012-07-11,3000
2012-07-12,5716
2012-07-13,4463
2012-07-14,4381
2012-07-15,3066
2012-07-16,2858
2012-07-17,2967
2012-07-18,2958
2012-07-19,2796
2012-07-20,2945
2012-07-21,2401
2012-07-22,2462
2012-07-23,3144
2012-07-24,2910
2012-07-25,3369
2012-07-26,5218
2012-07-27,7536
2012-07-28,3967
2012-07-29,3960
2012-07-30,3510
2012-07-31,2736
2012-08-01,2603
2012-08-02,3204
2012-08-03,3230
2012-08-04,3364
2012-08-05,3338
2012-08-06,3444
2012-08-07,3180
2012-08-08,2821
2012-08-09,3795
2012-08-10,8163
2012-08-11,5781
2012-08-12,6638
2012-08-13,4334
2012-08-14,5240
2012-08-15,4378
2012-08-16,3383
2012-08-17,4406
2012-08-18,4168
2012-08-19,7539
2012-08-20,8168
2012-08-21,4351
2012-08-22,3653
2012-08-23,4384
2012-08-24,4069
2012-08-25,6257
2012-08-26,12619
2012-08-27,9376
2012-08-28,5375
2012-08-29,4745
2012-08-30,4298
2012-08-31,5247
2012-09-01,4781
2012-09-02,7836
2012-09-03,5219
2012-09-04,4765
2012-09-05,6272
2012-09-06,22333
2012-09-07,5950
2012-09-08,6509
2012-09-09,18751
2012-09-10,110740
2012-09-11,15194
2012-09-12,6522
2012-09-13,5891
2012-09-14,8111
2012-09-15,6287
2012-09-16,18165
2012-09-17,14953
2012-09-18,39819
2012-09-19,6345
2012-09-20,5222
2012-09-21,12151
2012-09-22,4713
2012-09-23,14039
2012-09-24,14854
2012-09-25,5868
2012-09-26,3537
2012-09-27,3795
2012-09-28,4969
2012-09-29,4120
2012-09-30,10501
2012-10-01,18952
2012-10-02,6858
2012-10-03,4904
2012-10-04,5620
2012-10-05,8453
2012-10-06,5167
2012-10-07,18363
2012-10-08,19972
2012-10-09,7453
2012-10-10,4155
2012-10-11,3777
2012-10-12,4455
2012-10-13,3796
2012-10-14,8397
2012-10-15,8992
2012-10-16,50622
2012-10-17,6495
2012-10-18,4818
2012-10-19,4863
2012-10-20,3830
2012-10-21,13953
2012-10-22,8930
2012-10-23,5822
2012-10-24,4227
2012-10-25,4191
2012-10-26,4889
2012-10-27,5081
2012-10-28,10095
2012-10-29,34348
2012-10-30,7165
2012-10-31,5895
2012-11-01,4906
2012-11-02,5263
2012-11-03,4716
2012-11-04,16617
2012-11-05,16107
2012-11-06,6837
2012-11-07,4394
2012-11-08,4907
2012-11-09,6955
2012-11-10,3948
2012-11-11,10561
2012-11-12,9061
2012-11-13,6044
2012-11-14,4154
2012-11-15,4301
2012-11-16,3932
2012-11-17,3393
2012-11-18,9693
2012-11-19,16084
2012-11-20,5740
2012-11-21,4002
2012-11-22,5723
2012-11-23,7553
2012-11-24,4429
2012-11-25,12933
2012-11-26,19728
2012-11-27,6969
2012-11-28,5510
2012-11-29,4825
2012-11-30,6305
2012-12-01,5731
2012-12-02,11479
2012-12-03,15944
2012-12-04,15412
2012-12-05,6179
2012-12-06,6496
2012-12-07,21175
2012-12-08,6234
2012-12-09,10432
2012-12-10,10575
2012-12-11,12423
2012-12-12,6588
2012-12-13,6021
2012-12-14,4626
2012-12-15,3988
2012-12-16,11084
2012-12-17,11475
2012-12-18,6578
2012-12-19,5009
2012-12-20,4505
2012-12-21,4011
2012-12-22,3687
2012-12-23,10473
2012-12-24,15557
2012-12-25,5639
2012-12-26,5474
2012-12-27,7827
2012-12-28,5906
2012-12-29,5078
2012-12-30,13229
2012-12-31,25409
2013-01-01,9060
2013-01-02,8822
2013-01-03,8562
2013-01-04,11342
2013-01-05,10297
2013-01-06,25153
2013-01-07,13243
2013-01-08,9066
2013-01-09,8635
2013-01-10,7887
2013-01-11,9372
2013-01-12,37868
2013-01-13,99461
2013-01-14,26720
2013-01-15,10721
2013-01-16,6949
2013-01-17,6202
2013-01-18,5739
2013-01-19,4696
2013-01-20,7814
2013-01-21,22496
2013-01-22,8149
2013-01-23,7051
2013-01-24,5352
2013-01-25,5096
2013-01-26,4715
2013-01-27,5087
2013-01-28,24446
2013-01-29,5714
2013-01-30,4975
2013-01-31,4844
2013-02-01,5313
2013-02-02,5166
2013-02-03,14857
2013-02-04,22611
2013-02-05,7117
2013-02-06,5054
2013-02-07,4374
2013-02-08,3644
2013-02-09,3271
2013-02-10,3099
2013-02-11,3250
2013-02-12,3092
2013-02-13,2908
2013-02-14,2547
2013-02-15,2680
2013-02-16,2484
2013-02-17,2497
2013-02-18,2885
2013-02-19,3001
2013-02-20,2728
2013-02-21,2570
2013-02-22,2623
2013-02-23,2330
2013-02-24,2171
2013-02-25,2550
2013-02-26,3610
2013-02-27,2917
2013-02-28,2761
2013-03-01,2621
2013-03-02,2307
2013-03-03,2389
2013-03-04,2528
2013-03-05,2536
2013-03-06,2556
2013-03-07,2753
2013-03-08,2340
2013-03-09,1971
2013-03-10,1835
2013-03-11,2340
2013-03-12,2449
2013-03-13,3226
2013-03-14,4362
2013-03-15,3179
2013-03-16,2573
2013-03-17,2708
2013-03-18,2552
2013-03-19,2669
2013-03-20,3735
2013-03-21,5119
2013-03-22,3039
2013-03-23,2518
2013-03-24,4597
2013-03-25,3282
2013-03-26,2608
2013-03-27,2390
2013-03-28,2377
2013-03-29,2375
2013-03-30,2364
2013-03-31,1774
2013-04-01,2307
2013-04-02,1991
2013-04-03,2166
2013-04-04,1879
2013-04-05,1720
2013-04-06,1708
2013-04-07,1898
2013-04-08,2081
2013-04-09,2157
2013-04-10,1934
2013-04-11,3219
2013-04-12,2211
2013-04-13,1585
2013-04-14,1582
2013-04-15,1784
2013-04-16,1947
2013-04-17,1937
2013-04-18,2079
2013-04-19,2574
2013-04-20,1498
2013-04-21,1875
2013-04-22,2170
2013-04-23,2280
2013-04-24,3017
2013-04-25,2923
2013-04-26,3538
2013-04-27,2916
2013-04-28,2428
2013-04-29,4041
2013-04-30,3154
2013-05-01,2387
2013-05-02,3748
2013-05-03,2699
2013-05-04,1740
2013-05-05,1899
2013-05-06,2482
2013-05-07,2258
2013-05-08,2243
2013-05-09,2267
2013-05-10,1962
2013-05-11,1430
2013-05-12,1482
2013-05-13,1762
2013-05-14,1976
2013-05-15,2020
2013-05-16,2096
2013-05-17,2002
2013-05-18,1414
2013-05-19,1313
2013-05-20,1599
2013-05-21,1949
2013-05-22,1821
2013-05-23,1970
2013-05-24,1648
2013-05-25,1131
2013-05-26,1275
2013-05-27,1414
2013-05-28,1721
2013-05-29,1903
2013-05-30,2025
2013-05-31,1681
2013-06-01,1557
2013-06-02,1463
2013-06-03,1694
2013-06-04,1877
2013-06-05,1560
2013-06-06,1454
2013-06-07,1485
2013-06-08,1471
2013-06-09,1380
2013-06-10,1949
2013-06-11,2905
2013-06-12,2030
2013-06-13,1762
2013-06-14,1532
2013-06-15,1509
2013-06-16,1644
2013-06-17,1677
2013-06-18,1755
2013-06-19,1584
2013-06-20,1457
2013-06-21,1519
2013-06-22,1467
2013-06-23,1328
2013-06-24,1465
2013-06-25,1529
2013-06-26,1629
2013-06-27,1934
2013-06-28,2041
2013-06-29,1435
2013-06-30,1436
2013-07-01,1492
2013-07-02,1453
2013-07-03,1512
2013-07-04,1830
2013-07-05,1809
2013-07-06,1228
2013-07-07,1264
2013-07-08,1516
2013-07-09,1684
2013-07-10,1861
2013-07-11,1669
2013-07-12,1760
2013-07-13,1537
2013-07-14,1563
2013-07-15,1964
2013-07-16,2051
2013-07-17,2344
2013-07-18,2809
2013-07-19,1980
2013-07-20,1666
2013-07-21,1655
2013-07-22,1994
2013-07-24,762
2013-07-25,2095
2013-07-26,2509
2013-07-27,2067
2013-07-28,5066
2013-07-29,5062
2013-07-30,2569
2013-07-31,2430
2013-08-01,1963
2013-08-02,1701
2013-08-03,2077
2013-08-04,1858
2013-08-05,2264
2013-08-06,2734
2013-08-07,5765
2013-08-08,4007
2013-08-09,3403
2013-08-10,2767
2013-08-11,2511
2013-08-12,2551
2013-08-13,2385
2013-08-14,2361
2013-08-15,2416
2013-08-16,2195
2013-08-17,2243
2013-08-18,3473
2013-08-19,3839
2013-08-20,2811
2013-08-21,2464
2013-08-22,2488
2013-08-23,2471
2013-08-24,1892
2013-08-25,4790
2013-08-26,2421
2013-08-27,2139
2013-08-28,2454
2013-08-29,2885
2013-08-30,2964
2013-08-31,2464
2013-09-01,6022
2013-09-02,2885
2013-09-03,3282
2013-09-04,3096
2013-09-05,5325
2013-09-06,52673
2013-09-07,9823
2013-09-08,9421
2013-09-09,18457
2013-09-10,6431
2013-09-11,4957
2013-09-12,6184
2013-09-13,7491
2013-09-14,5064
2013-09-15,33389
2013-09-16,30853
2013-09-17,9381
2013-09-18,4958
2013-09-19,4386
2013-09-20,4277
2013-09-21,3394
2013-09-22,6198
2013-09-23,6222
2013-09-24,49996
2013-09-25,42578
2013-09-26,18948
2013-09-27,7246
2013-09-28,7538
2013-09-29,15794
2013-09-30,25939
2013-10-01,11361
2013-10-02,9674
2013-10-03,7180
2013-10-04,5317
2013-10-05,6186
2013-10-06,21022
2013-10-07,27966
2013-10-08,9928
2013-10-09,6293
2013-10-10,6474
2013-10-11,9995
2013-10-12,5055
2013-10-13,8584
2013-10-14,12369
2013-10-15,8343
2013-10-16,8935
2013-10-17,12684
2013-10-18,9068
2013-10-19,6652
2013-10-20,9981
2013-10-21,62761
2013-10-22,11244
2013-10-23,5877
2013-10-24,5306
2013-10-25,4610
2013-10-26,3605
2013-10-27,8608
2013-10-28,10618
2013-10-29,4923
2013-10-30,3595
2013-10-31,3281
2013-11-01,3113
2013-11-02,2843
2013-11-03,4443
2013-11-04,6575
2013-11-05,4036
2013-11-06,3358
2013-11-07,3753
2013-11-08,3490
2013-11-09,2513
2013-11-10,5292
2013-11-11,14933
2013-11-12,7509
2013-11-13,4296
2013-11-14,4072
2013-11-15,5605
2013-11-16,4693
2013-11-17,7375
2013-11-18,52443
2013-11-19,9463
2013-11-20,4626
2013-11-21,4645
2013-11-22,5285
2013-11-23,4326
2013-11-24,6223
2013-11-25,32484
2013-11-26,6056
2013-11-27,3624
2013-11-28,3720
2013-11-29,3925
2013-11-30,3533
2013-12-01,6784
2013-12-02,18132
2013-12-03,11957
2013-12-04,7953
2013-12-05,5320
2013-12-06,4855
2013-12-07,6136
2013-12-08,7467
2013-12-09,15547
2013-12-10,7078
2013-12-11,4961
2013-12-12,5607
2013-12-13,9924
2013-12-14,7360
2013-12-15,8321
2013-12-16,10277
2013-12-17,7296
2013-12-18,5670
2013-12-19,3394
2013-12-20,3991
2013-12-21,3288
2013-12-22,13613
2013-12-23,20024
2013-12-24,7611
2013-12-25,5318
2013-12-26,6099
2013-12-27,4861
2013-12-28,4943
2013-12-29,10939
2013-12-30,25493
2013-12-31,9673
2014-01-01,6875
2014-01-02,6856
2014-01-03,7503
2014-01-04,7283
2014-01-05,5446
2014-01-07,8034
2014-01-08,6680
2014-01-09,7003
2014-01-10,7563
2014-01-11,6994
2014-01-12,44060
2014-01-13,81435
2014-01-14,18722
2014-01-15,14840
2014-01-16,17075
2014-01-17,15925
2014-01-18,12515
2014-01-19,99074
2014-01-20,159019
2014-01-21,37895
2014-01-22,22121
2014-01-23,16862
2014-01-24,19273
2014-01-25,11742
2014-01-26,13234
2014-01-27,25315
2014-01-28,22023
2014-01-29,22759
2014-01-30,32221
2014-01-31,34650
2014-02-01,28005
2014-02-02,128094
2014-02-03,379552
2014-02-04,47424
2014-02-05,18868
2014-02-06,10833
2014-02-07,8985
2014-02-08,6606
2014-02-09,5560
2014-02-10,4529
2014-02-11,4068
2014-02-12,3775
2014-02-13,3399
2014-02-14,2773
2014-02-15,2343
2014-02-16,2268
2014-02-17,2528
2014-02-18,2655
2014-02-19,2737
2014-02-20,2767
2014-02-21,2329
2014-02-22,1824
2014-02-23,1915
2014-02-24,2447
2014-02-25,2173
2014-02-26,2935
2014-02-27,2570
2014-02-28,2175
2014-03-01,1537
2014-03-02,1642
2014-03-03,2612
2014-03-04,2693
2014-03-05,1967
2014-03-06,2240
2014-03-07,2669
2014-03-08,1519
2014-03-09,1788
2014-03-10,1908
2014-03-11,2143
2014-03-12,2946
2014-03-13,2994
2014-03-14,2103
2014-03-15,1784
2014-03-16,1719
2014-03-17,1989
2014-03-18,2018
2014-03-19,1897
2014-03-20,2034
2014-03-21,1989
2014-03-22,1551
2014-03-23,1638
2014-03-24,3272
2014-03-25,2762
2014-03-26,2188
2014-03-27,4624
2014-03-28,2398
2014-03-29,1493
2014-03-30,1425
2014-03-31,1698
2014-04-01,1882
2014-04-02,1969
2014-04-03,2016
2014-04-04,1745
2014-04-05,1283
2014-04-06,1786
2014-04-07,1718
2014-04-08,1755
2014-04-09,1696
2014-04-10,1848
2014-04-11,1653
2014-04-12,1282
2014-04-13,1259
2014-04-14,1576
2014-04-15,1839
2014-04-16,2033
2014-04-17,1800
2014-04-18,1623
2014-04-19,1306
2014-04-20,3266
2014-04-21,1836
2014-04-22,2555
2014-04-23,2189
2014-04-24,2527
2014-04-25,2159
2014-04-26,1406
2014-04-27,1640
2014-04-28,2196
2014-04-29,2505
2014-04-30,2022
2014-05-01,1833
2014-05-02,2156
2014-05-03,1395
2014-05-04,2112
2014-05-05,3427
2014-05-06,4337
2014-05-07,2702
2014-05-08,3053
2014-05-09,6312
2014-05-10,3235
2014-05-11,2218
2014-05-12,2613
2014-05-13,2489
2014-05-14,2347
2014-05-15,2137
2014-05-16,2068
2014-05-17,1558
2014-05-18,1977
2014-05-19,2725
2014-05-20,2578
2014-05-21,2094
2014-05-22,1793
2014-05-23,1851
2014-05-24,1136
2014-05-25,1171
2014-05-26,1380
2014-05-27,1823
2014-05-28,4071
2014-05-29,3023
2014-05-30,1803
2014-05-31,2519
2014-06-01,1276
2014-06-02,1654
2014-06-03,2061
2014-06-04,1765
2014-06-05,1975
2014-06-06,1403
2014-06-07,1216
2014-06-08,1217
2014-06-09,1330
2014-06-10,1638
2014-06-11,1702
2014-06-12,2226
2014-06-13,1557
2014-06-14,1514
2014-06-15,1459
2014-06-16,1584
2014-06-17,1433
2014-06-18,1373
2014-06-19,1370
2014-06-20,1559
2014-06-21,1070
2014-06-22,1145
2014-06-23,1774
2014-06-24,1344
2014-06-25,1372
2014-06-26,1228
2014-06-27,1187
2014-06-28,978
2014-06-29,967
2014-06-30,2260
2014-07-01,1802
2014-07-02,1372
2014-07-03,1440
2014-07-04,1187
2014-07-05,948
2014-07-06,1023
2014-07-07,1282
2014-07-08,1502
2014-07-09,1376
2014-07-10,2115
2014-07-11,1882
2014-07-12,1353
2014-07-13,1408
2014-07-14,1472
2014-07-15,1843
2014-07-16,1673
2014-07-17,3728
2014-07-18,1795
2014-07-19,1373
2014-07-20,1417
2014-07-21,1718
2014-07-22,2112
2014-07-23,2146
2014-07-24,2763
2014-07-25,2443
2014-07-26,1731
2014-07-27,1576
2014-07-28,3689
2014-07-29,3776
2014-07-30,2756
2014-07-31,2310
2014-08-01,1955
2014-08-02,1933
2014-08-03,2118
2014-08-04,3908
2014-08-05,2448
2014-08-06,2044
2014-08-07,2209
2014-08-08,3161
2014-08-09,2082
2014-08-10,2531
2014-08-11,4331
2014-08-12,5483
2014-08-13,3559
2014-08-14,3093
2014-08-15,2845
2014-08-16,2404
2014-08-17,3209
2014-08-18,3946
2014-08-19,3638
2014-08-20,2982
2014-08-21,2663
2014-08-22,2533
2014-08-23,2921
2014-08-24,5006
2014-08-25,4257
2014-08-26,2786
2014-08-27,2532
2014-08-29,5101
2014-08-30,3061
2014-08-31,2901
2014-09-01,4335
2014-09-02,3840
2014-09-03,4656
2014-09-04,4879
2014-09-05,6899
2014-09-06,3216
2014-09-07,6312
2014-09-08,44463
2014-09-09,23388
2014-09-10,6589
2014-09-11,6090
2014-09-12,8572
2014-09-13,5550
2014-09-14,21193
2014-09-15,16458
2014-09-16,9862
2014-09-17,5510
2014-09-18,7252
2014-09-19,8236
2014-09-20,3638
2014-09-21,9530
2014-09-22,14876
2014-09-23,4642
2014-09-24,3489
2014-09-25,3585
2014-09-26,6898
2014-09-27,3688
2014-09-28,4172
2014-09-29,5380
2014-09-30,6011
2014-10-01,3891
2014-10-02,3923
2014-10-03,4300
2014-10-04,3088
2014-10-05,10214
2014-10-06,21262
2014-10-07,6943
2014-10-08,5843
2014-10-09,4450
2014-10-10,5326
2014-10-11,3043
2014-10-12,9023
2014-10-13,12561
2014-10-14,4921
2014-10-15,4078
2014-10-16,4128
2014-10-17,4800
2014-10-18,3645
2014-10-19,6006
2014-10-20,78784
2014-10-21,14877
2014-10-22,7177
2014-10-23,6412
2014-10-24,19080
2014-10-25,4602
2014-10-26,6657
2014-10-27,11870
2014-10-28,6376
2014-10-29,5193
2014-10-30,4764
2014-10-31,5071
2014-11-01,3120
2014-11-02,8868
2014-11-03,12761
2014-11-04,8596
2014-11-05,3864
2014-11-06,3603
2014-11-07,3624
2014-11-08,2195
2014-11-09,3984
2014-11-10,8374
2014-11-11,4371
2014-11-12,3707
2014-11-13,3377
2014-11-14,3124
2014-11-15,1945
2014-11-16,4441
2014-11-17,6072
2014-11-18,3832
2014-11-19,2958
2014-11-20,2997
2014-11-21,3232
2014-11-22,1860
2014-11-23,3650
2014-11-24,8729
2014-11-25,3695
2014-11-26,2887
2014-11-27,3389
2014-11-28,2846
2014-11-29,2136
2014-11-30,2880
2014-12-01,9341
2014-12-02,3972
2014-12-03,3957
2014-12-04,4028
2014-12-05,4394
2014-12-06,2230
2014-12-07,3331
2014-12-08,6283
2014-12-09,4409
2014-12-10,3360
2014-12-11,3774
2014-12-12,3317
2014-12-13,2235
2014-12-14,4561
2014-12-15,6970
2014-12-16,4881
2014-12-17,3548
2014-12-18,3302
2014-12-19,2524
2014-12-20,1850
2014-12-21,2725
2014-12-22,4296
2014-12-23,8609
2014-12-24,3566
2014-12-25,3030
2014-12-26,3305
2014-12-27,2476
2014-12-28,4394
2014-12-29,6299
2014-12-30,4076
2014-12-31,2761
2015-01-01,2557
2015-01-02,4032
2015-01-03,4611
2015-01-04,7590
2015-01-05,7249
2015-01-06,5792
2015-01-07,4915
2015-01-08,4529
2015-01-09,4780
2015-01-10,4053
2015-01-11,19665
2015-01-12,44134
2015-01-13,17330
2015-01-14,9046
2015-01-15,6631
2015-01-16,6523
2015-01-17,4582
2015-01-18,7178
2015-01-19,17316
2015-01-20,7724
2015-01-21,5774
2015-01-22,5350
2015-01-23,4432
2015-01-24,2762
2015-01-25,3247
2015-01-26,4268
2015-01-27,4038
2015-01-28,3936
2015-01-29,4288
2015-01-30,5422
2015-01-31,3233
2015-02-01,8387
2015-02-02,29238
2015-02-03,10649
2015-02-04,6088
2015-02-06,3765
2015-02-07,2655
2015-02-08,2472
2015-02-09,2783
2015-02-10,4512
2015-02-11,3486
2015-02-12,2584
2015-02-13,2724
2015-02-14,2463
2015-02-15,1822
2015-02-16,3655
2015-02-17,2494
2015-02-18,2450
2015-02-19,2347
2015-02-20,2216
2015-02-21,3169
2015-02-22,1557
2015-02-23,1779
2015-02-24,1883
2015-02-25,2201
2015-02-26,1815
2015-02-27,1633
2015-02-28,1144
2015-03-01,1156
2015-03-02,1576
2015-03-03,2045
2015-03-04,2429
2015-03-05,4568
2015-03-06,2743
2015-03-07,1389
2015-03-08,1348
2015-03-09,1913
2015-03-10,1964
2015-03-11,2171
2015-03-12,2012
2015-03-13,2216
2015-03-14,1276
2015-03-15,1142
2015-03-16,1539
2015-03-17,1780
2015-03-18,1559
2015-03-19,1675
2015-03-20,1468
2015-03-21,913
2015-03-22,1003
2015-03-23,1512
2015-03-24,2956
2015-03-25,2237
2015-03-26,1455
2015-03-27,1489
2015-03-28,998
2015-03-29,2626
2015-03-30,1195
2015-03-31,1438
2015-04-01,1358
2015-04-02,1295
2015-04-03,1357
2015-04-04,925
2015-04-05,899
2015-04-06,1284
2015-04-07,1148
2015-04-08,1202
2015-04-09,1386
2015-04-10,1451
2015-04-11,810
2015-04-12,1128
2015-04-13,1306
2015-04-14,1371
2015-04-15,1536
2015-04-16,1575
2015-04-17,1427
2015-04-18,908
2015-04-19,1508
2015-04-20,2080
2015-04-21,1645
2015-04-22,1944
2015-04-23,1782
2015-04-24,1530
2015-04-25,1347
2015-04-26,1201
2015-04-27,1520
2015-04-28,1565
2015-04-29,1743
2015-04-30,1934
2015-05-01,2321
2015-05-02,1267
2015-05-03,992
2015-05-04,1527
2015-05-05,1368
2015-05-06,2293
2015-05-07,1577
2015-05-08,1467
2015-05-09,1140
2015-05-10,1025
2015-05-11,1489
2015-05-12,2178
2015-05-13,1771
2015-05-14,1436
2015-05-15,1494
2015-05-16,846
2015-05-17,903
2015-05-18,1265
2015-05-19,1322
2015-05-20,1262
2015-05-21,6384
2015-05-22,3942
2015-05-23,1698
2015-05-24,1287
2015-05-25,1143
2015-05-26,1306
2015-05-27,1657
2015-05-28,1417
2015-05-29,1458
2015-05-30,834
2015-05-31,1025
2015-06-01,1181
2015-06-02,1343
2015-06-03,1293
2015-06-04,1173
2015-06-05,999
2015-06-06,794
2015-06-07,677
2015-06-08,1145
2015-06-09,1145
2015-06-10,1010
2015-06-11,1162
2015-06-12,949
2015-06-13,768
2015-06-14,682
2015-06-15,983
2015-06-16,1019
2015-06-17,1102
2015-06-18,966
2015-06-19,983
2015-06-20,628
2015-06-21,930
2015-06-22,1440
2015-06-23,1185
2015-06-24,1547
2015-06-25,1468
2015-06-26,1439
2015-06-27,1728
2015-06-28,806
2015-06-29,1057
2015-06-30,1115
2015-07-01,890
2015-07-02,916
2015-07-03,749
2015-07-04,648
2015-07-05,665
2015-07-06,953
2015-07-07,974
2015-07-08,1094
2015-07-09,1277
2015-07-10,1335
2015-07-11,819
2015-07-12,1078
2015-07-13,1247
2015-07-14,1199
2015-07-15,1338
2015-07-16,3264
2015-07-17,1626
2015-07-18,1153
2015-07-19,1333
2015-07-20,1705
2015-07-21,1665
2015-07-22,1762
2015-07-23,1624
2015-07-24,1320
2015-07-25,958
2015-07-26,929
2015-07-27,1462
2015-07-28,1372
2015-07-29,1400
2015-07-30,1490
2015-07-31,1506
2015-08-01,1052
2015-08-02,921
2015-08-03,1315
2015-08-04,1446
2015-08-05,1438
2015-08-06,2501
2015-08-07,1668
2015-08-08,1105
2015-08-09,1180
2015-08-10,1430
2015-08-11,2003
2015-08-12,1915
2015-08-13,1963
2015-08-14,1465
2015-08-15,1526
2015-08-16,1368
2015-08-17,1688
2015-08-18,2322
2015-08-19,2059
2015-08-20,2277
2015-08-21,2500
2015-08-22,1375
2015-08-23,1767
2015-08-24,2600
2015-08-25,2833
2015-08-26,2368
2015-08-27,1958
2015-08-28,1899
2015-08-29,1468
2015-08-30,2416
2015-08-31,2115
2015-09-01,1872
2015-09-02,2133
2015-09-03,3186
2015-09-04,3461
2015-09-05,2265
2015-09-06,2247
2015-09-07,2160
2015-09-08,2684
2015-09-09,3229
2015-09-10,3617
2015-09-11,5797
2015-09-12,2552
2015-09-13,6497
2015-09-14,8593
2015-09-15,4545
2015-09-16,3204
2015-09-17,4468
2015-09-18,16678
2015-09-19,3341
2015-09-20,4586
2015-09-21,5161
2015-09-22,4117
2015-09-23,3006
2015-09-24,3361
2015-09-25,5338
2015-09-26,2018
2015-09-27,4501
2015-09-28,13919
2015-09-29,5216
2015-09-30,3444
2015-10-01,2955
2015-10-02,2658
2015-10-03,1737
2015-10-04,4338
2015-10-05,6166
2015-10-06,3214
2015-10-07,2442
2015-10-08,2321
2015-10-09,2751
